title,album,artist,time,genre,tempo,filename,year,language,isDL,label,vocal,instrumental,tag
Renegade (slowed tiktok version) (Lyrics),The Arrival,Aaryan Shah,"=""00:04:06""",Pop,94,Aaryan Shah - Renegade (slowed tiktok version) Lyrics.mp4,2019,English,1,[no label],1,0,"Balanced,All Weather,All Season"
It girl,IT GIRL,Aliyah’s Interlude,"=""00:02:42""",Pop,125,Aliyah’s Interlude - It girl.mp4,2023,English,1,Not On Label,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Apple,BRAT,Charli xcx,"=""00:02:32""",Pop Dance,126,Charli xcx - Apple.mp4,2024,English,1,Atlantic,1,0,"Upbeat,All Weather,All Season,Youth/adult"
Guess,Brat and it’s the same but there’s three more songs so it’s not,Charli xcx,"=""00:02:41""",Electronic,130,Charli xcx - Guess.mp4,2024,English,1,Atlantic,1,0,"Pop,Energetic,All Weather,All Season,Youth/adult"
Give Me A Kiss,Give Me a Kiss - Single,Crash Adams,"=""00:02:52""",Pop,141,Crash Adams - Give Me A Kiss.mp4,2022,English,1,"Warner Music Canada Co., Warner Records Inc.",1,0,"Mainstream,All Weather,All Season,Youth/adult"
Feel It,Feel It,Cupidon & Milaa,"=""00:01:01""",Pop,122,Cupidon & Milaa - Feel It.mp4,2024,English,1,Sundae Sauuce,1,0,"Balanced,All Weather,All Season"
I'm Good (Blue) (Lyrics),I'm Good (Blue),David Guetta & Bebe Rexha,"=""00:02:57""",Dance,128,David Guetta & Bebe Rexha - I'm Good (Blue) [Lyrics).mp4,2022,English,1,Parlophone,1,0,"Pop Dance,Upbeat,All Weather,All Season,Youth/adult"
When We Were Young,When We Were Young (The Logical Song),David Guetta & Kim Petras,"=""00:02:45""",Dance,140,David Guetta & Kim Petras - When We Were Young (The Logical Song).mp4,2023,English,1,Parlophone,1,0,"Pop Dance,Upbeat,All Weather,All Season,Youth/adult"
Paint The Town Red (Lyrics),Paint the Town Red,Doja Cat,"=""00:03:52""",Hip Hop,100,Doja Cat - Paint The Town Red (Lyrics).mp4,2023,English,1,Not On Label (Doja Cat Self-released),1,0,"Confident,All Weather,All Season,Youth/adult"
Baby Girl (Lyrics),The Annual 2023 - Ministry of Sound,Disco Lines,"=""00:01:52""",Dance,121,Disco Lines - Baby Girl (Lyrics).mp4,2022,English,1,Ministry of Sound,1,0,"Upbeat,All Weather,All Season,Youth/adult"
Suave (TikTok Song sped up) Letra (Lyrics),El Alfa - Suave (TikTok Song/sped up) Letra/Lyrics,El Alfa,"=""00:03:26""",Pop,72,El Alfa - Suave (TikTok Song sped up) Letra Lyrics.mp4,2022,English,1,SMC,1,0,"Calm,Rainy,All Season"
B.O.T.A. (Baddest Of Them All) (Lyrics),B.O.T.A. (Baddest Of Them All),Eliza Rose,"=""00:03:47""",Dance,137,Eliza Rose - B.O.T.A. (Baddest Of Them All) (Lyrics).mp4,2022,English,1,Warner Records,1,0,"House,Upbeat,All Weather,All Season,Youth/adult"
Noble,NOBLE (with The Kid LAROI),F3miii,"=""00:03:18""",Pop,93,F3miii - Noble.mp4,2026,English,1,Robots + Humans,1,0,"Balanced,All Weather,All Season"
Gata Only (Lyrics),Gata Only,FloyyMenor,"=""00:03:42""",Latin,100,FloyyMenor - Gata Only (Lyrics).mp4,2024,English,1,Not On Label (FloyyMenor Self-released),1,0,"Reggaeton,Sunny,Summer,Youth/adult"
Lady Killers II (Christoph Andersson Remix) (Lyrics),Lady Killers II,G-Eazy,"=""00:04:58""",Hip Hop,136,G-Eazy - Lady Killers II (Christoph Andersson Remix) (Lyrics).mp4,2024,English,1,Not On Label (G-Eazy Self-released),1,0,"Confident,All Weather,All Season,Youth/adult"
I Adore You (Lyrics),I Adore You,HUGEL x Topic x Arash feat. Daecolm,"=""00:03:34""",Dance,120,HUGEL x Topic x Arash feat. Daecolm - I Adore You (Lyrics).mp4,2024,English,1,Virgin,1,0,"House,Upbeat,All Weather,All Season,Youth/adult"
I RUN (Lyrics),I Run,HAVEN.,"=""00:02:10""",AI Controversy,138,HAVEN. - I RUN (Lyrics).mp4,2025,English,1,AAO Music,1,0,"Energetic,All Weather,All Season"
Jamaican (Bam Bam) (Lyrics),Jamaican (Bam Bam),"HUGEL, SOLTO","=""00:02:37""",Electronic,122,"HUGEL, SOLTO - Jamaican (Bam Bam) (Lyrics).mp4",2026,English,1,MoBlack Records,1,0,"House,Latin,Upbeat,Sunny,Summer"
Big Dawgs,Big Dawgs,Hanumankind Ft. Kalmi,"=""00:03:15""",Alternative Rock,90,Hanumankind Ft. Kalmi - Big Dawgs.mp4,2024,English,1,Universal Music India Pvt. Ltd.,1,0,"Electronic,Energetic,All Weather,All Season"
Too Sweet,Unheard,Hozier,"=""00:03:11""",2024,135,Hozier - Too sweet (Remix).mp4,2024,English,1,"Island, Rubyworks",1,0,"Energetic,All Weather,All Season"
Magnetic (Lyrics),Super Real Me,ILLIT,"=""00:02:41""",Asian Music,131,ILLIT - Magnetic (Lyrics).mp4,2024,English,1,Belift Lab,1,0,"Energetic,All Weather,All Season"
favorite (Lyrics),Favorite,Isabel LaRosa,"=""00:02:11""",Pop,97,Isabel LaRosa - favorite (Lyrics).mp4,2024,English,1,"RCA, Slumbo Labs",1,0,"Alt-pop,Mainstream,All Weather,All Season,Youth/adult"
Ferrari,Ferrari,"James Hype, Miggy Dela Rosa","=""00:03:06""",Dance,124,"James Hype, Miggy Dela Rosa - Ferrari.mp4",2022,English,1,Cross Records,1,0,"House,Upbeat,All Weather,All Season,Youth/adult"
Makeba,Zanaka,Jain,"=""00:05:05""",Pop,126,Jain - Makeba (modish. Remix).mp4,2016,English,1,"Columbia, Spookland",1,0,"Mainstream,All Weather,All Season,Youth/adult"
Si Antes Te Hubiera Conocido,Si Antes Te Hubiera Conocido,KAROL G,"=""00:03:16""",Latin,128,KAROL G - Si Antes Te Hubiera Conocido.mp4,2024,English,1,Bichota Records,1,0,"Merengue,Sunny,Summer"
KEHLANI (Lyrics),Rap 'n' Drive,Jordan Adetunji,"=""00:02:03""",R&B,80,Jordan Adetunji - KEHLANI (Lyrics).mp4,2024,English,1,X5 Music Group,1,0,"Calm,Rainy,All Season"
The Spark (Lyrics),The Spark (WBBL 4x4 remix),Kabin Crew,"=""00:02:27""",Electronic,87,Kabin Crew - The Spark (Lyrics).mp4,2024,English,1,[no label],1,0,"Drum N Bass,Energetic,All Weather,All Season"
TQG (Lyrics),Bravo Hits Wiosna 2023,"KAROL G, Shakira","=""00:03:18""",Pop,90,"KAROL G, Shakira - TQG (Lyrics).mp4",2023,English,1,"KAROL G, Shakira",1,0,"Balanced,All Weather,All Season"
Turn the Lights Off,Turn The Lights Off,Kato feat. Jon,"=""00:02:56""",Electronic,130,Kato feat. Jon - Turn The Lights Off (Dj Dark Remix).mp4,2010,English,1,disco:wax,1,0,"Pop Dance,Upbeat,All Weather,All Season,Youth/adult"
Milkshake (Lyrics),The Hits,Kelis,"=""00:03:03""",House,113,Kelis - Milkshake (Lyrics).mp4,2008,English,1,Virgin,1,0,"Upbeat,All Weather,All Season"
JOYRIDE (Lyrics),Joyride,Kesha,"=""00:02:30""",Pop,116,Kesha - JOYRIDE (Lyrics).mp4,2024,English,1,Kesha Records,1,0,"Pop Dance,Upbeat,All Weather,All Season,Youth/adult"
ROCKSTAR (Lyrics),Rockstar,LISA,"=""00:02:18""",Hip Hop,140,LISA - ROCKSTAR (Lyrics).mp4,2024,English,1,"LLOUD, RCA, Sony Music",1,0,"Pop Rap,Mainstream,All Weather,All Season,Youth/adult"
Murder in my mind,Murder In My Mind,Kordhell,"=""00:02:25""",Drift Phonk,120,Kordhell - Murder in my mind.mp4,2022,English,1,Not On Label (Kordhell Self-released),1,0,"Funk,Balanced,All Weather,All Season"
Cough (Odo),Cough (Odo),Kizz Daniel,"=""00:02:56""",Pop,110,"Kizz Daniel, EMPIRE - Cough.mp4",2022,English,1,"EMPIRE, Flyboy I.N.C",1,0,"Balanced,All Weather,All Season"
SIX SEVEN 67 (Lyrics),SIX SEVEN 67,Laurinha Costa (DJ CABELO) (DJ TCHOUZEN),"=""00:01:40""",Pop,162,Laurinha Costa (DJ CABELO) (DJ TCHOUZEN) - SIX SEVEN 67 (Lyrics).mp4,2026,English,1,Laurinha Costa,1,0,"Energetic,All Weather,All Season"
Bloody Mary,UK Official Singles Chart Top40,Lady Gaga,"=""00:03:17""",Pop,124,Lady Gaga - Bloody Mary Wednesday (Soner Karaca Remix).mp4,2023,English,1,Lady Gaga,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Rodeo Remix (Lyrics),Rodeo (remix),Lah Pat,"=""00:04:06""",Pop,120,Lah Pat - Rodeo Remix (Lyrics).mp4,2023,English,1,300 Entertainment,1,0,"Balanced,All Weather,All Season"
Pink Lemonade (Str8 Reload) (Lyrics),Pink Lemonade (Str8 Reload),LeoStayTrill,"=""00:02:02""",Pop,144,LeoStayTrill - Pink Lemonade (Str8 Reload) (Lyrics).mp4,2024,English,1,LeoStayTrill & Mr Reload It,1,0,"Energetic,All Weather,All Season"
Black Friday (Pretty Like The Sun) (Lyrics),"Tomorrowland 2024: Lost Frequencies at Mainstage, Weekend 2",Lost Frequencies & Tom Odell,"=""00:02:26""",Dance,124,Lost Frequencies & Tom Odell - Black Friday (Pretty Like The Sun) (Lyrics).mp4,2024,English,1,Tomorrowland Music,1,0,"Upbeat,All Weather,All Season,Youth/adult"
Mamushi (Lyrics),MEGAN,Megan Thee Stallion,"=""00:02:37""",Hip Hop,81,Megan Thee Stallion - Mamushi (Lyrics).mp4,2024,English,1,Hot Girl Productions,1,0,"Electronic,R&B,Energetic,All Weather,All Season"
Dior (Lyrics),MNM Big Hits - Best Of 2025,MK,"=""00:02:49""",Pop,129,MK - Dior (Lyrics).mp4,2025,English,1,MK,1,0,"Balanced,All Weather,All Season"
Metito - Drive (Visualizer),Metito - Drive (Visualizer),Metito,"=""00:01:31""",Pop,153,Metito - Drive (Visualizer).mp4,2026,English,1,SMC,1,0,"Energetic,All Weather,All Season"
No Untouchable (Lyrics),Thank You (Deluxe),Meghan Trainor,"=""00:03:34""",Pop,94,Meghan Trainor - No Untouchable (Lyrics).mp4,2016,English,1,Promo Only,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Just The Way You Are,The Clubber’s Bible Winter 2003,Milky,"=""00:03:30""",Dance,130,Milky - Just The Way You Are.mp4,2002,English,1,Warner Strategic Marketing,1,0,"Upbeat,All Weather,All Season,Youth/adult"
Brother Louie Mix '98 (Lyrics),(Die große) Über 30 Party - Der ultimative Soundmix zur Party,Modern Talking ft Eric Singleton,"=""00:03:36""",Pop,118,Modern Talking ft Eric Singleton - Brother Louie Mix '98 (lyrics).mp4,2008,German,1,Sony BMG Music Entertainment,1,0,"Electronic,Energetic,All Weather,All Season,Youth/adult"
La la la ft. Sam Smith (Lyrics),Naughty Boy - La la la ft. Sam Smith (Lyrics),Naughty Boy,"=""00:03:43""",Pop,125,Naughty Boy - La la la ft. Sam Smith (Lyrics).mp4,2024,English,1,Naughty Boy,1,0,"Energetic,All Weather,All Season"
Shake It To The Max - Silent Addy (Lyrics),Shake It To The Max (Fly),Moliy,"=""00:02:05""",Electronic,98,Moliy - Shake It To The Max - Silent Addy (Lyrics).mp4,2024,English,1,Gamma.,1,0,"Afrobeat,Dancehall,Upbeat,All Weather,All Season,Youth/adult"
Bye Bye Bye( (Lyrics),No Strings Attached,NSYNC,"=""00:03:20""",Pop,172,NSYNC - Bye Bye Bye( (Lyrics).mp4,2000,English,1,Jive,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Miss You (Lyrics),Miss You,Oliver Tree & Robin Schulz,"=""00:03:26""",Dance,144,Oliver Tree & Robin Schulz - Miss You [Lyrics).mp4,2022,English,1,Atlantic,1,0,"Upbeat,All Weather,All Season,Youth/adult"
Naïka - 1+1 (Tashriek X DJ Combo Remix),"No matter how many times, I vowed to call their names so that I wouldn’t forget them.",Naïka,"=""00:04:47""",Pop,124,Naïka - 1+1 (Tashriek X DJ Combo Remix).mp4,2024,English,1,[no label],1,0,"Balanced,All Weather,All Season"
Peggy Gou - (It Goes Like) Nanana - Official Video,Peggy Gou - (It Goes Like) Nanana - Official Video,Peggy Gou,"=""00:02:44""",Pop,130,Peggy Gou - (It Goes.mp4,2023,English,1,SMC,1,0,"Energetic,All Weather,All Season"
ALIBI (Letra ) (Lyrics),Alibi - Single,SEVDALIZA FT. PABLLO VITTAR & YSEULT,"=""00:03:14""",Pop,127,SEVDALIZA FT. PABLLO VITTAR & YSEULT - ALIBI (Letra Lyrics).mp4,2024,English,1,Twisted Elegance,1,0,"Energetic,All Weather,All Season"
APT,APT.,ROSÉ & Bruno Mars,"=""00:02:53""",Pop,149,ROSÉ & Bruno Mars - APT.mp4,2024,English,1,"Atlantic, The Black Label",1,0,"K-pop,Mainstream,All Weather,All Season,Youth/adult"
Soaked you get me hot i'm soaked (Lyrics),"Shy Smith - Soaked (Lyrics) ""you get me hot i'm soaked""",Shy Smith,"=""00:03:02""",Pop,109,Shy Smith - Soaked (Lyrics) you get me hot i'm soaked.mp4,2024,English,1,SMC,1,0,"Balanced,All Weather,All Season"
Give It Up To Me ft. Keyshia Cole (Lyrics),Give It Up To Me (feat. Keyshia Cole),Sean Paul,"=""00:04:05""",Pop,96,Sean Paul - Give It Up To Me (Lyrics) ft. Keyshia Cole.mp4,2006,English,1,Sean Paul,1,0,"R&B,Mainstream,All Weather,All Season,Youth/adult"
Unholy (ft. Kim Petras) (Lyrics),Unholy,Sam Smith,"=""00:02:37""",Pop,131,Sam Smith - Unholy (ft. Kim Petras) (Lyrics).mp4,2022,English,1,"Capitol Records UK, EMI",1,0,"Synth-pop,Electro,Pop Dance,House,Upbeat,All Weather,All Season,Youth/adult"
Nasty X Goodies (TikTok Mashup) (Lyrics),"Tinashe, Ciara - Nasty X Goodies (TikTok Mashup) [Lyrics]","Tinashe, Ciara","=""00:02:46""",Pop,102,"Tinashe, Ciara - Nasty X Goodies (TikTok Mashup) [Lyrics].mp4",2024,English,1,SMC,1,0,"Balanced,All Weather,All Season"
Disco (Lyrics),Disco,Surf Curse,"=""00:02:35""",Alternative,86,Surf Curse - Disco (Lyrics).mp4,2019,English,1,Vinyl Post,1,0,"Indie Rock,Post Rock,Surf,Energetic,All Weather,All Season"
DANCE,WOR$T GIRL AT COACHELLA,Slayyyter,"=""00:04:48""",Electronic,113,Slayyyter - DANCE.mp4,2026,English,1,Slayyyter,1,0,"Electro,Electronica,Upbeat,All Weather,All Season,Youth/adult"
CUANDO HABLES CON ÉL,CUARTO AZUL,Aitana,"=""00:03:23""",Pop,122,Aitana - cuando hablas con el.mp4,2025,Spanish,1,Universal Music Spain,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Cómo sería,¿Y ahora qué +?,"Alejandro Sanz, Manuel Turizo","=""00:03:19""",Pop,106,"Alejandro Sanz, Manuel Turizo - Cómo sería.mp4",2025,Spanish,1,Sony Music,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Las guapas,¿Y ahora qué +?,Alejandro Sanz,"=""00:03:32""",Pop,120,Alejandro Sanz - Las guapas.mp4,2025,Spanish,1,Sony Music,1,0,"Balanced,All Weather,All Season"
Problemas de Conversación,Se ha acabado el show,"Ana Torroja, Esteman","=""00:03:09""",Pop,91,"Ana Torroja, Esteman - Problemas de Conversación.mp4",2026,Spanish,1,Altafonte,1,0,"Balanced,All Weather,All Season"
Little Demon,Little Demon,Anuel AA,"=""00:02:39""",Hip Hop,100,Anuel AA LITTLE DEMON.mp4,2025,English,1,Real Hasta La Muerte,1,0,"Trap,Confident,Sunny,Summer,Youth/adult"
mad koknut,BORONDO (2025),Beéle,"=""00:02:10""",Pop,106,Beéle - mad koknut.mp4,2025,Spanish,1,Beéle,1,0,"Balanced,All Weather,All Season"
quédate (Lyrics),BORONDO,Beéle,"=""00:02:57""",Pop,84,Beéle - quédate (Lyrics).mp4,2025,French,1,5020 Records,1,0,"Balanced,All Weather,All Season"
Yo No Juego,Yo No Juego,Camin,"=""00:02:26""",Pop,100,Camin - Yo No Juego.mp4,2025,English,1,Camin,1,0,"Balanced,All Weather,All Season"
Algo de Mí,70,Camilo Sesto,"=""00:04:03""",Pop,152,Camilo Sesto - Algo de Mí.mp4,2016,Spanish,1,Legacy,1,0,"Vocal,Ballad,Mainstream,All Weather,All Season,Youth/adult"
Amor De Manicomio,Amor De Manicomio,Cano,"=""00:02:43""",Pop,124,Cano - Amor De Manicomio.mp4,2026,English,1,Cano,1,0,"Mainstream,All Weather,All Season,Youth/adult"
CANELITA - AMOR MÍO (VIDEOCLIP OFICIAL),CANELITA - AMOR MÍO (VIDEOCLIP OFICIAL),Cnelito,"=""00:03:23""",Pop,102,Cnelito - Amor mio.mp4,2025,Portuguese,1,SMC,1,0,"Balanced,All Weather,All Season"
Tamo Bien (Lyrics),Tamo Bien,Enrique Iglesias x Pitbull x IAmChino,"=""00:03:20""",Pop,126,Enrique Iglesias x Pitbull x IAmChino - Tamo Bien (Lyrics).mp4,2025,English,1,Enrique Iglesias x Pitbull x IAmChino,1,0,"Energetic,All Weather,All Season"
Se Me Enamora el Alma,Nuestros clásicos contemporáneos (1989): Los Héroes conquistan Europa,Isabel Pantoja,"=""00:05:07""",Pop,113,Isabel Pantoja - Se Me Enamora el Alma.mp4,1996,Spanish,1,Planeta,1,0,"Mainstream,All Weather,All Season,Youth/adult"
FLIPA,NACER DE NUEVO,JC Reyes & Dei V,"=""00:02:46""",Pop,100,JC REYES - FLIPA FT DEI V.mp4,2025,English,1,JC Reyes & Dei V,1,0,"Balanced,All Weather,All Season"
TE REGALO (Acústico),A MEDIA LUZ (Acústico),"J ABECIA, RELS B","=""00:04:03""",Pop,95,"J ABECIA, RELS B - TE REGALO (Acústico).mp4",2025,Portuguese,1,Salud Y Libertad,1,0,"Mainstream,All Weather,All Season,Youth/adult"
REMEDIO,NACER DE NUEVO,JC REYES,"=""00:02:18""",Hip Hop,85,JC REYES - REMEDIO.mp4,2025,English,1,JC Reyes,1,0,"R&B,Balanced,All Weather,All Season"
TATAMI,TATAMI,JC REYES,"=""00:02:07""",Pop,114,JC REYES - TATAMI.mp4,2025,English,1,JC Reyes,1,0,"Balanced,All Weather,All Season"
NO WAY,VIVIR PA' QUEDARSE,JC REYES,"=""00:02:45""",Pop,139,JC REYES - NO WAY.mp4,2025,English,1,[no label],1,0,"Energetic,All Weather,All Season"
Con las Cartas en la Mesa,Con las Cartas en la Mesa,Javi Medina,"=""00:02:36""",Pop,98,Javi Median - Con las cartas in la mesa.mp4,2025,English,1,Javi Medina,1,0,"Balanced,All Weather,All Season"
Pinceles,Pinceles,Javi Medina y Camilo,"=""00:03:00""",Pop,93,Javi Medina y Camilo - Pinceles.mp4,2025,English,1,Javi Medina & Camilo,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Quiero Perderme Contigo (Lyrics),Secretos,José José,"=""00:05:07""",Pop,124,José José - Quiero Perderme Contigo (Lyrics).mp4,1984,Spanish,1,Ariola,1,0,"Ballad,Balanced,All Weather,All Season"
Hey! (Hey!),Amor: The Best of Julio Iglesias,Julio Iglesias,"=""00:05:00""",Pop,103,Julio Iglesias - Hey.mp4,2011,English,1,Sony Music,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Todo el Amor Que Te Hace Falta,Un Hombre Solo,Julio Iglesias,"=""00:05:18""",Latin,112,Julio Iglesias - Todo el Amor Que Te Hace Falta.mp4,1987,English,1,CBS,1,0,"Pop,Mainstream,Sunny,Summer,Youth/adult"
PENSANDO EN TI,PENSANDO EN TI,"LOS YAKIS, JOSUÉ RARUJO, OBED HERNÁNDEZ","=""00:04:47""",Pop,108,"LOS YAKIS, JOSUÉ RARUJO, OBED HERNÁNDEZ - PENSANDO EN TI.mp4",2025,English,1,SMC,1,0,"Balanced,All Weather,All Season"
LALELOLA,LALELOLA,"LOS YAKIS, LAS RODES","=""00:04:02""",Pop,112,"LOS YAKIS, LAS RODES - LALELOLA.mp4",2025,English,1,"Los Yakis, Las Rodes",1,0,"Balanced,All Weather,All Season"
Todos Estamos Bailando La Misma Canción,Todos Estamos Bailando La Misma Canción,La Oreja de Van Gogh,"=""00:04:02""",Pop,108,La Oreja de Van Gogh - Todos Estamos Bailando La Misma Canción.mp4,2025,Spanish,1,Sony Music,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Fuiste Mía un Verano (Lyrics),Los años 60,Leonardo Favio,"=""00:02:56""",Pop,120,Leonardo Favio - Fuiste Mía un Verano (Lyrics).mp4,1993,Spanish,1,Sony Discos,1,0,"Mainstream,All Weather,All Season,Youth/adult"
LAMINE,Reinsertado 2.0,MORAD,"=""00:03:27""",Pop,130,MORAD - LAMINE.mp4,2025,English,1,Morad,1,0,"Energetic,All Weather,All Season"
SENTIR,Reinsertado 2.0,MORAD FT BABY GANG,"=""00:03:21""",Electronic,124,MORAD FT BABY GANG - SENTIR.mp4,2025,English,1,Morad & Baby Gang,1,0,"Electro,Dance,Upbeat,All Weather,All Season,Youth/adult"
"Te Quise, Te Quiero Y Te Querré",20 grandes éxitos,Manolo Galván,"=""00:03:39""",Pop,98,"Manolo Galván - Te Quise, Te Quiero Y Te Querré.mp4",2017,Spanish,1,Manolo Galván,1,0,"Balanced,All Weather,All Season"
Quién Fuera Tuyo,Quién Fuera Tuyo,Pablo de Juana,"=""00:02:51""",Pop,133,Pablo de Juana - Quien Fuera Tuyo.mp4,2025,Spanish,1,Pablo de Juana,1,0,"Energetic,All Weather,All Season"
Caminos de guanajuato,De Jiménez a Jiménez,Natalia Jiménez,"=""00:03:41""",Latin,94,Natalia Jiménez - Caminos de Guanajuato (Live).mp4,2024,Spanish,1,Sony Music,1,0,"Sunny,Summer"
SOLEAO,SOLEAO,Myke Towers & Quevedo,"=""00:03:50""",Pop,104,Myke Towers & Quevedo - Soleado.mp4,2025,English,1,WEA Latina,1,0,"Balanced,All Weather,All Season"
Amigos de qué,Amigos de Qué?,Pablo de Juana,"=""00:02:59""",Pop,105,Pablo de Juana - Amigos de qué.mp4,2025,Portuguese,1,Pablo de Juana,1,0,"Balanced,All Weather,All Season"
Pica-Pica - BLANCANIEVES feat. Lero Lero (Videoclip Oficial) #videosparaniños,Pica-Pica - BLANCANIEVES feat. Lero Lero (Videoclip Oficial) #videosparaniños,Pica-Pica,"=""00:04:49""",Pop,128,Pica-Pica - BLANCANIEVES.mp4,2025,Spanish,1,SMC,1,0,"Energetic,All Weather,All Season"
ANGATAFE,ANGATAFE,"Phenomeno, afrosao, Trapboy GM","=""00:03:29""",Hip Hop,69,"Phenomeno, afrosao, Trapboy GM - ANGATAFE.mp4",2026,English,1,SMC,1,0,"Calm,Rainy,All Season"
LA CANCIÓN DE LOS SABORES,Hola Caracola,Pica-Pica,"=""00:04:05""",Pop,120,Pica-Pica - LA CANCIÓN DE LOS SABORES.mp4,2025,Spanish,1,Pica-Pica,1,0,"Balanced,All Weather,All Season"
ME SACO UN MOCO,Hola Caracola,Pica-Pica,"=""00:03:18""",Pop,152,Pica-Pica - ME SACO UN MOCO.mp4,2025,English,1,Pica-Pica,1,0,"Energetic,All Weather,All Season"
La Perla,LUX,ROSALÍA,"=""00:03:30""",Pop,147,ROSALÍA - La Perla.mp4,2025,Spanish,1,Columbia,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Dardos,Better Late Than Never,"Romeo Santos, Prince Royce","=""00:04:07""",Pop,127,"Romeo Santos, Prince Royce - Dardos.mp4",2025,English,1,"Romeo Santos, Prince Royce",1,0,"Energetic,All Weather,All Season"
Quevedo,Quevedo,TUCHAT,"=""00:03:49""",Pop,98,TUCHAT - Quevedo.mp4,2025,English,1,TUCHAT,1,0,"Balanced,All Weather,All Season"
CIBELES,CIBELES,Sergio Ramos,"=""00:03:01""",Latin,100,Sergio Ramos - CIBELES.mp4,2025,English,1,Rimas Entertainment Europa,1,0,"Pop,Mainstream,Sunny,Summer,Youth/adult"
En Privado,En Privado,"Xavi, Manuel Turizo","=""00:03:19""",Pop,128,"Xavi, Manuel Turizo - En Privado.mp4",2025,English,1,Interscope Records,1,0,"Energetic,All Weather,All Season"
Yo No He Llorado,Yo No He Llorado,Yenddi,"=""00:03:45""",Pop,130,Yenddi - Yo No He Llorado.mp4,2025,English,1,Yenddi,1,0,"Energetic,All Weather,All Season"
Yapi - DONDE TE ESCONDES? 2.0 ft JC Reyes (Video Oficial),Yapi - DONDE TE ESCONDES? 2.0 ft JC Reyes (Video Oficial),Yapi,"=""00:02:52""",Pop,94,Yapi - DONDE TE ESCONDES.mp4,2025,English,1,Yapi,1,0,"Balanced,All Weather,All Season"
ICYAPA,ICYAPA,Young Sai,"=""00:02:07""",Pop,74,Young Sai - ICYAPA.mp4,2026,English,1,Young Sai,1,0,"Calm,Rainy,All Season"
MILLION DOLLAR BABY (Lyrics),Million Dollar Baby,Tommy Richman,"=""00:02:35""",Hip Hop,137,Tommy Richman - MILLION DOLLAR BABY (Lyrics).mp4,2024,English,1,Not On Label (Tommy Richman Self-released),1,0,"Confident,All Weather,All Season,Youth/adult"
CHANEL (Lyrics),CHANEL,Tyla,"=""00:03:08""",Pop,115,Tyla - CHANEL (Lyrics).mp4,2026,English,1,"Epic, Fax Records, Sony Music",1,0,"Afrobeat,R&B,African,Mainstream,All Weather,All Season,Youth/adult"
Water,Water,Tyla,"=""00:03:12""",Pop,123,Tyla - Water (Marshmello Remix).mp4,2023,English,1,[no label],1,0,"Mainstream,All Weather,All Season,Youth/adult"
Sugar On My Tongue (Lyrics),DON’T TAP THE GLASS,"Tyler, The Creator","=""00:02:33""",1–4 Wochen,126,"Tyler, The Creator - Sugar On My Tongue (Lyrics).mp4",2025,English,1,Columbia,1,0,"Energetic,All Weather,All Season"
Snow Strippers,Snow Strippers,Under your spell,"=""00:03:39""",Electronic,145,Under your spell - Snow Strippers.mp4,2024,English,1,Under Your Spell,1,0,"Dance,Electro,Upbeat,All Weather,All Season,Youth/adult"
Lush Life (Lyrics),Lush Life,Zara Larsson,"=""00:03:42""",Pop,98,Zara Larsson - Lush Life (Lyrics).mp4,2015,English,1,"TEN Music Group, Epic, Black Butter Records, Sony Music",1,0,"Mainstream,All Weather,All Season,Youth/adult"
